,YEAR,X,Y,OILDISCOVERED_BINARY,GASDISCOVERED_BINARY
2054,1986,791121.4812010367,6309906.466645804,0.0,1.0
2055,1992,784794.5684574733,6324835.820936433,0.0,0.0
2056,1992,784794.5684574733,6324835.820936433,0.0,0.0
2057,1999,790572.2386422801,6326596.353100553,0.0,1.0
2058,1985,794018.6769585786,6310660.608116929,0.0,1.0
2059,1986,795555.9799664819,6309582.210529889,0.0,1.0
2060,1991,797232.5342140879,6309903.923320001,0.0,1.0
2061,1982,798376.6064117475,6324171.159039008,1.0,0.0
2062,1985,797481.5818227401,6322833.876523419,0.0,1.0
2063,1989,795659.2329089732,6324128.628429863,1.0,0.0
2064,1989,795659.2329089732,6324128.628429863,0.0,1.0
2065,1992,798171.6288670575,6321590.52778445,0.0,1.0
2066,2014,795874.9613540487,6324173.930159566,0.0,1.0
2067,2016,795874.9613540487,6324173.930159566,0.0,1.0
2068,2015,795874.9613540487,6324173.930159566,0.0,1.0
2069,2015,795874.9613540487,6324173.930159566,0.0,1.0
2070,2015,795874.9613540487,6324173.930159566,0.0,1.0
2071,2000,795870.8326228606,6324179.829654424,0.0,1.0
2072,2000,795870.8326228606,6324179.829654424,0.0,1.0
2073,2002,795878.6677482422,6324175.982428138,0.0,1.0
2074,2003,795872.0749529784,6324174.757439957,0.0,1.0
2075,1980,753488.993886708,6305374.300542543,0.0,0.0
2076,1999,750696.1450795548,6306043.026455575,1.0,0.0
2077,1989,752945.0453984889,6303944.600437499,0.0,0.0
2078,1991,751525.0371981155,6297642.9937512055,1.0,0.0
2079,2013,753144.9360038411,6302255.014830644,1.0,0.0
2080,1987,745852.5099819807,6302298.808424489,0.0,0.0
2081,1990,746455.5426988275,6292448.0108580105,0.0,0.0
2082,2008,751463.9192267815,6290800.299928946,0.0,0.0
2083,2008,751463.9192267815,6290800.299928946,0.0,0.0
2084,1977,760677.0888210683,6301638.854057273,1.0,1.0
2085,2000,763721.9092317512,6294679.218741354,1.0,0.0
2086,1979,763903.7454474072,6290989.835832951,0.0,0.0
2087,1987,760662.9063905652,6304838.528557677,1.0,0.0
2088,1990,758401.0311686487,6293851.735323417,1.0,0.0
2089,1993,767261.4218066405,6295446.236133509,1.0,0.0
2090,1993,760695.8597338824,6294082.75614544,1.0,0.0
2091,1994,763603.9938226186,6294488.531573799,1.0,0.0
2092,1985,777520.6984372479,6299146.878240281,1.0,0.0
2093,1987,771635.1473616569,6304650.91642084,1.0,0.0
2094,2012,777301.4364867841,6298920.122871187,1.0,0.0
2095,1976,779336.4119596595,6290313.521108649,0.0,0.0
2096,1983,777612.1728748785,6296274.966393483,1.0,0.0
2097,2012,777612.1728748785,6296274.966393483,1.0,0.0
2098,1997,772641.144547028,6295943.902850965,1.0,0.0
2099,1983,787933.7359564254,6308434.707393774,0.0,1.0
2100,1988,792167.7305735429,6308109.61528552,0.0,0.0
2101,2011,787265.0410521922,6295681.71680191,1.0,1.0
2102,1987,783413.3250180781,6294337.840496881,0.0,0.0
2103,1990,785312.8575179761,6296102.32950515,1.0,0.0
2104,2002,787208.0058735684,6295128.878738111,1.0,0.0
2105,2011,787208.0058735684,6295128.878738111,1.0,0.0
2106,1987,785736.6643335009,6300597.633833903,1.0,0.0
2107,1991,782237.0752671263,6306572.393390036,0.0,1.0
2108,1992,785115.9070641487,6298033.28985364,0.0,0.0
2109,1969,800508.7465976625,6300546.068267527,0.0,1.0
2110,1983,799956.5375575785,6301601.582549246,1.0,0.0
2111,1985,793763.3416390361,6308872.073582524,1.0,1.0
2112,1995,797470.8979512283,6305250.718843602,1.0,0.0
2113,1995,797470.8979512283,6305250.718843602,1.0,0.0
2114,1995,797470.8979512283,6305250.718843602,1.0,0.0
2115,1996,802083.0288019171,6306977.0347626805,1.0,0.0
2116,1998,799496.8238775088,6303316.128641021,0.0,0.0
2117,2006,794815.5782904504,6298683.883096254,0.0,0.0
2118,1989,754872.6865222098,6286263.311709077,0.0,0.0
2119,1980,769641.48346081,6284930.559183886,0.0,0.0
2120,1992,759833.3009802505,6286877.988401714,0.0,0.0
2121,1987,777066.0083703472,6281693.354834399,0.0,0.0
2122,1990,779515.5430809224,6285345.4316419,0.0,0.0
2123,1985,784656.7532183537,6273963.312461524,1.0,0.0
2124,1982,788506.1167858073,6288861.504820423,0.0,0.0
2125,1983,782299.7099176731,6285350.616015424,0.0,0.0
2126,1984,786752.8924002158,6284204.951039693,0.0,0.0
2127,1997,782830.1925062565,6285519.408091043,0.0,0.0
2128,1977,805518.8911872322,6280478.919331552,0.0,0.0
2129,1991,801766.6041062258,6287735.66530762,1.0,0.0
2130,2005,803235.8651131325,6272865.0346694,0.0,0.0
2131,1973,753378.7468143764,6253138.047805681,0.0,0.0
2132,1976,772687.1287582135,6268488.281614166,0.0,0.0
2133,1976,790550.5161254285,6260705.205313599,0.0,0.0
2134,1976,787014.6447768667,6263126.551347234,0.0,0.0
2135,1986,791026.1414147448,6264387.590746225,0.0,0.0
2136,1974,803057.6790458196,6268031.675932396,0.0,0.0
2137,1994,797217.9797479564,6262815.475584161,0.0,0.0
2138,1967,775544.7524995297,6246233.398168325,0.0,0.0
2139,1973,778936.0826433697,6234228.792172472,0.0,0.0
2140,1973,787531.3509079944,6241331.595835213,0.0,0.0
2141,1970,800697.2087264087,6250324.129011364,0.0,0.0
2142,1987,765822.8200085672,6224900.5045798365,0.0,0.0
2143,1977,725126.8933118961,6763793.63941872,1.0,0.0
2144,1978,725311.1152279082,6757526.056937148,1.0,0.0
2145,1991,726321.4102198088,6757333.450810156,1.0,0.0
2146,1975,730041.5286449024,6761888.27405914,1.0,0.0
2147,1977,728877.1179875314,6765650.750716369,1.0,0.0
2148,1977,732801.4448046422,6757552.031956606,1.0,0.0
2149,1980,734802.9957910536,6760532.670847209,1.0,0.0
2150,1984,734793.5951056371,6755266.053817927,1.0,0.0
2151,1984,735995.9832726619,6767514.677861295,0.0,0.0
2152,1986,738207.8974474012,6752928.549792592,1.0,0.0
2153,1974,742062.4997923373,6755519.845645956,1.0,0.0
2154,1984,743513.384885138,6758809.33659336,1.0,0.0
2155,1989,745643.8758332243,6767103.862306377,1.0,0.0
2156,1974,740139.2775961235,6759315.066367732,1.0,0.0
2157,1974,739345.3890867096,6762356.478450474,1.0,0.0
2158,1976,738685.2468333928,6764331.637522516,1.0,0.0
2159,1980,742818.0467471273,6758437.089310526,1.0,0.0
2160,1980,746427.4210132977,6757607.161870657,1.0,0.0
2161,2012,747001.4204131309,6765210.604892686,1.0,0.0
2162,2008,742595.4769433447,6755034.6171366535,1.0,0.0
2163,2014,739591.2842348303,6760357.94255733,0.0,0.0
2164,1973,754220.2487554152,6770994.42337235,1.0,0.0
2165,1974,756241.9301723528,6771084.591394604,1.0,0.0
2166,1974,756225.4289013047,6771083.394689307,1.0,0.0
2167,1974,756226.9290388501,6771083.503448609,1.0,0.0
2168,1975,754912.9740143162,6763898.585549883,1.0,1.0
2169,1975,755761.8125088826,6763814.730241689,1.0,1.0
2170,1975,757944.8260882589,6753752.344144959,1.0,1.0
2171,1975,755568.9852352665,6755559.305065301,1.0,0.0
2172,1985,755857.4348846478,6765890.507055712,1.0,1.0
2173,1993,755389.5747678507,6771047.711110781,0.0,1.0
2174,1987,753953.2744105785,6767656.458281739,0.0,0.0
2175,1987,753953.2744105785,6767656.458281739,1.0,0.0
2176,1988,754444.3315102268,6761973.173212439,1.0,0.0
2177,1998,754958.9225875121,6763778.586863575,0.0,1.0
2178,1990,749436.1958208944,6761313.043812224,0.0,0.0
2179,1986,723256.4070772801,6742987.297081032,0.0,0.0
2180,1976,738320.9435870282,6751525.740350467,0.0,0.0
2181,1976,738320.9435870282,6751525.740350467,1.0,0.0
2182,1977,735563.1515716881,6733959.581669702,1.0,0.0
2183,1981,738374.879513864,6746528.973204591,1.0,0.0
2184,1991,735488.5792800194,6736637.655255391,0.0,0.0
2185,2005,737614.8360523677,6736446.725927915,1.0,0.0
2186,1981,735687.6354764126,6744944.681069666,1.0,0.0
2187,1986,730396.5690716594,6735691.846544675,1.0,0.0
2188,1974,743506.8133789967,6749296.600771706,1.0,0.0
2189,1974,741117.5215973563,6747043.101360426,1.0,0.0
2190,1975,740580.5108480367,6743023.37648328,1.0,0.0
2191,1975,750116.2972638241,6734438.158976563,1.0,0.0
2192,1980,739853.3066098123,6744765.55001327,0.0,0.0
2193,1980,739853.3066098123,6744765.55001327,1.0,0.0
2194,1980,741422.6848710432,6745443.968541803,0.0,0.0
2195,1980,741422.6848710432,6745443.968541803,1.0,0.0
2196,1982,744389.6143125538,6748416.998077303,0.0,0.0
2197,1982,744389.6143125538,6748416.998077303,1.0,0.0
2198,1982,742854.5803910665,6742891.246348696,1.0,0.0
2199,1986,749864.0982912168,6746071.169372915,1.0,0.0
2200,1989,749445.9010078436,6743277.980680901,1.0,0.0
2201,1991,749445.9010078436,6743277.980680901,1.0,0.0
2202,1986,743462.7283217241,6738124.208570229,1.0,0.0
2203,1975,755654.8768937674,6750479.960167529,1.0,0.0
2204,1997,760608.9954350038,6743698.310677678,0.0,1.0
2205,1976,758008.2033176094,6748637.29252886,1.0,0.0
2206,1976,757746.9354913207,6744719.892487674,1.0,1.0
2207,1979,757442.5944903598,6750814.388456802,1.0,0.0
2208,1980,759322.5601547423,6749415.473530353,0.0,1.0
2209,1983,757321.6931312463,6745703.461606338,1.0,1.0
2210,1984,760291.4020925304,6742849.502581974,0.0,1.0
2211,2011,757537.6252939889,6750773.4397728,1.0,0.0
2212,2014,757540.5795136746,6750773.992195509,1.0,0.0
2213,1998,757539.6870709254,6750794.9600102985,0.0,1.0
2214,2004,757539.1999917333,6750781.362887868,1.0,0.0
2215,2010,757533.7709306083,6750794.097246254,0.0,1.0
2216,2023,757532.8482019462,6750799.009778322,1.0,0.0
2217,1991,751704.0583029112,6735416.525079477,1.0,0.0
2218,1991,751704.0583029112,6735416.525079477,1.0,0.0
2219,1984,763434.8065998533,6749491.245393687,0.0,1.0
2220,1999,761135.4411728532,6750114.286357974,0.0,1.0
2221,1974,728468.1339054124,6721204.982541548,1.0,0.0
2222,1977,727231.4768920005,6727185.039370172,0.0,0.0
2223,1985,724047.5897613877,6717582.544165879,0.0,0.0
2224,1982,718861.0665653981,6730679.611803863,1.0,0.0
2225,1982,720367.8685620024,6726183.679682785,0.0,0.0
2226,1982,720367.8685620024,6726183.679682785,1.0,0.0
2227,1977,737385.9100918642,6719687.999939457,0.0,0.0
2228,1978,737160.4955697584,6732434.441606109,1.0,0.0
2229,1989,740415.7221549775,6717046.723178694,0.0,0.0
2230,1992,733509.4045332649,6727260.608712735,0.0,0.0
2231,1992,733509.4045332649,6727260.608712735,0.0,0.0
2232,1985,751036.7278531282,6732157.403540174,1.0,0.0
2233,1985,751036.7278531282,6732157.403540174,1.0,0.0
2234,1992,742667.1881094252,6722991.285800537,1.0,1.0
2235,1973,755990.4369104067,6722263.784471327,1.0,0.0
2236,1984,754763.3275715499,6727575.533645072,1.0,1.0
2237,1985,755390.35031856,6730733.60417343,1.0,0.0
2238,1985,755148.7738000273,6724046.566459012,1.0,0.0
2239,1987,756927.0397311503,6727457.330519542,1.0,0.0
2240,1988,754331.6516743705,6730455.623401392,1.0,1.0
2241,1998,755616.6264100932,6725482.425722832,1.0,0.0
2242,2011,758479.2280628113,6721330.706976863,0.0,0.0
2243,2012,758479.2280628113,6721330.706976863,0.0,0.0
2244,1983,756727.8498266444,6725249.923345521,1.0,0.0
2245,1975,752990.3707449129,6733282.016816017,1.0,0.0
2246,1977,760746.215373198,6727335.043718615,0.0,1.0
2247,1980,761380.5008888011,6729715.718644358,0.0,0.0
2248,1981,755975.9301658059,6731407.985472632,1.0,1.0
2249,1983,756403.5725814493,6729036.087484847,1.0,0.0
2250,1995,754331.6516743705,6730455.623401392,1.0,0.0
2251,1994,754336.7472535312,6730456.490981534,1.0,0.0
2252,1980,756383.3524154152,6719480.859200836,1.0,0.0
2253,1984,752944.4942336874,6730690.115090022,1.0,0.0
2254,2009,762544.0695539466,6721481.921429903,1.0,0.0
2255,1996,761136.565655527,6721505.849851854,0.0,0.0
2256,1972,764327.2912367447,6728033.471391982,0.0,1.0
2257,2008,768582.9734717114,6722018.438982113,0.0,1.0
2258,1973,763623.0967492759,6727935.111136969,1.0,0.0
2259,1974,764795.4248216049,6728061.7648045765,1.0,0.0
2260,1978,765580.1101379823,6729724.76203463,0.0,1.0
2261,1988,763697.3449167064,6726890.788811662,0.0,1.0
2262,1992,767146.9718132624,6730602.448892343,0.0,0.0
2263,1998,762940.9013020457,6727447.490492004,1.0,1.0
2264,2002,765274.9141108629,6718163.14759191,0.0,1.0
2265,2011,767425.4169649713,6721568.455987236,0.0,1.0
2266,2012,767311.9885943122,6729486.544409026,0.0,0.0
2267,2013,770959.1081210473,6719837.18392517,0.0,1.0
2268,2013,770959.1081210473,6719837.18392517,0.0,1.0
2269,2013,770959.1081210473,6719837.18392517,0.0,1.0
2270,1983,726185.6423069179,6705457.191964824,1.0,1.0
2271,1991,738912.7589167862,6707573.117353948,0.0,0.0
2272,2012,741264.2890973394,6712323.874597848,0.0,1.0
2273,1991,745931.30410345,6710703.240855547,0.0,0.0
2274,1991,745911.8012894485,6710704.023369773,0.0,0.0
2275,1989,751248.2146453335,6705699.729117681,1.0,0.0
2276,1991,759184.9551939873,6698538.442590981,0.0,1.0
2277,1988,754090.3925678758,6698976.831317731,1.0,0.0
2278,1991,754714.5293833162,6702515.349448158,1.0,0.0
2279,1991,754737.880242469,6702550.85162308,1.0,0.0
2280,1989,764894.9408453347,6713591.158841522,0.0,1.0
2281,2006,765963.063197713,6714928.266500244,0.0,1.0
2282,1982,729479.3666196024,6693859.19289691,0.0,0.0
2283,1982,729826.8866982904,6690769.858368992,0.0,0.0
2284,1978,742072.8384927065,6689926.485374027,0.0,0.0
2285,1986,741032.4521837465,6680579.623357748,1.0,0.0
2286,1989,738984.9918438349,6687673.753331342,0.0,0.0
2287,1975,754456.5418734845,6679708.870106139,1.0,1.0
2288,1978,748318.4953136538,6690473.914117804,0.0,0.0
2289,1990,747818.0278259893,6694964.434734553,1.0,0.0
2290,1990,747818.0278259893,6694964.434734553,1.0,0.0
2291,1990,747818.0278259893,6694964.434734553,0.0,0.0
2292,1988,752589.1314400855,6682917.330104474,0.0,0.0
2293,1990,765524.584304803,6686486.745904266,0.0,1.0
2294,1983,754848.5325852372,6691021.64521159,1.0,0.0
2295,1986,757894.324572802,6683681.01503685,0.0,0.0
2296,1991,756305.7263797182,6696040.7276011575,0.0,0.0
2297,1993,756305.7263797182,6696040.7276011575,1.0,0.0
2298,1992,762159.9546185172,6687288.1357735945,0.0,0.0
2299,1971,769345.7461759367,6691291.017053122,0.0,1.0
2300,1974,766025.5220216084,6687540.409505516,0.0,1.0
2301,1977,768844.717931356,6689638.257096436,0.0,0.0
2302,1985,768228.922173204,6696044.934764524,0.0,1.0
2303,1995,772996.5158129632,6694801.114576433,0.0,0.0
2304,1982,744456.3147049601,6659667.471454151,1.0,0.0
2305,1982,744456.3147049601,6659667.471454151,1.0,0.0
2306,1986,734713.9953948607,6676519.859383418,0.0,0.0
2307,1976,746416.3504504412,6661453.304569207,1.0,0.0
2308,1978,746499.7949863547,6660641.587310575,1.0,0.0
2309,1997,746151.8505721607,6660765.922637649,1.0,1.0
2310,1997,746151.8505721607,6660765.922637649,1.0,1.0
2311,1990,747044.387621747,6672820.22674026,0.0,0.0
2312,2005,751259.9965315493,6676282.173519807,0.0,1.0
2313,1973,763212.0147828434,6673369.326032209,1.0,0.0
2314,1977,762259.3365278437,6673848.563275414,0.0,1.0
2315,2001,761603.0945448552,6675961.997247138,0.0,1.0
2316,1992,764404.557762153,6664213.173053704,0.0,0.0
2317,1975,769835.0656543337,6668613.532413661,0.0,0.0
2318,1978,777689.9991990309,6661961.001147303,0.0,1.0
2319,2013,776969.7111636508,6672434.928052621,1.0,1.0
2320,2013,775743.0958829459,6675834.821573385,0.0,1.0
2321,1987,775353.2409384542,6670101.562722065,1.0,0.0
2322,1997,771137.2426043036,6663017.243031191,0.0,0.0
2323,1970,814720.7565743185,6324881.175450539,0.0,1.0
2324,2011,805805.2240873051,6322800.681251062,0.0,1.0
2325,1988,813610.9820945307,6329142.478092074,1.0,0.0
2326,1983,813767.8641706265,6323512.324265707,0.0,1.0
2327,1986,808878.8763776748,6316333.446402377,0.0,1.0
2328,1986,814251.0060034236,6312799.643440867,1.0,1.0
2329,1987,815302.261308399,6314257.741238972,1.0,1.0
2330,1987,812244.2841621661,6312753.120177521,1.0,1.0
2331,2007,815021.2166744067,6311956.665036293,1.0,0.0
2332,2008,813866.3519761423,6321839.479001055,1.0,1.0
2333,2012,813237.7104716483,6323325.700487996,0.0,1.0
2334,2013,813237.7104716483,6323325.700487996,0.0,1.0
2335,2014,806829.975102717,6313424.495298186,0.0,0.0
2336,2014,806750.0009356813,6313471.891942047,1.0,0.0
2337,2014,806750.0009356813,6313471.891942047,1.0,0.0
2338,2014,806750.0009356813,6313471.891942047,1.0,1.0
2339,1991,806972.4699623857,6323721.984388977,0.0,1.0
2340,1971,817173.6942871797,6317632.392329794,0.0,1.0
2341,2013,819110.7542561418,6322087.998730061,0.0,0.0
2342,2014,824176.1666361336,6317621.835283512,0.0,0.0
2343,1991,816625.9190569846,6322735.51878844,0.0,1.0
2344,2005,821458.0482533994,6317707.481068309,1.0,0.0
2345,2005,821458.0482533994,6317707.481068309,1.0,0.0
2346,2005,821458.0482533994,6317707.481068309,1.0,0.0
2347,2006,827696.2947473335,6319313.039900475,0.0,1.0
2348,2008,828377.5481242847,6321002.2894044295,0.0,1.0
2349,2008,828377.5481242847,6321002.2894044295,0.0,1.0
2350,2012,828496.3576355886,6320809.966360263,0.0,1.0
2351,2011,818773.945510335,6319139.925548248,1.0,1.0
2352,1996,820280.1973365974,6312897.310393335,0.0,1.0
2353,1997,820283.8199618794,6312897.993061281,0.0,1.0
2354,2014,820275.3095698673,6312901.125930203,0.0,1.0
2355,2014,820275.3095698673,6312901.125930203,0.0,1.0
2356,2021,820271.7646839882,6312900.759786376,0.0,1.0
2357,2003,820281.1260648732,6312903.809617756,1.0,0.0
2358,2013,820275.3095698673,6312901.125930203,0.0,1.0
2359,2013,832240.3980070876,6318707.734382558,1.0,0.0
2360,1979,808938.9899381391,6307575.48296651,1.0,0.0
2361,1984,809687.2653128903,6307556.225631532,1.0,0.0
2362,1984,809687.2653128903,6307556.225631532,1.0,0.0
2363,2003,811223.9839742398,6298202.630624274,1.0,0.0
2364,2003,811223.9839742398,6298202.630624274,1.0,0.0
2365,2004,810117.7334895818,6306719.565496631,0.0,1.0
2366,2005,810117.7334895818,6306719.565496631,0.0,1.0
2367,2006,817485.723340018,6296980.3238819605,1.0,0.0
2368,2006,817485.723340018,6296980.3238819605,1.0,0.0
2369,2008,817275.6613233308,6299652.4136559,0.0,0.0
2370,2008,817275.6613233308,6299652.4136559,0.0,0.0
2371,2008,817275.6613233308,6299652.4136559,0.0,1.0
2372,2008,817275.6613233308,6299652.4136559,0.0,1.0
2373,2010,808788.5268298863,6305613.706491502,1.0,0.0
2374,2010,808788.5268298863,6305613.706491502,1.0,0.0
2375,2015,815064.6119903128,6306244.924080135,0.0,0.0
2376,1981,821621.4495785641,6296191.344407624,1.0,1.0
2377,1991,818099.5115507075,6303091.164058028,0.0,1.0
2378,1991,825579.7257654232,6300162.0384387085,1.0,0.0
2379,1992,825579.7257654232,6300162.0384387085,1.0,1.0
2380,1999,824472.2802450047,6303372.661825516,0.0,1.0
2381,1983,819229.8644838084,6295980.191344959,1.0,1.0
2382,1984,827548.5719917658,6296215.922182872,1.0,1.0
2383,1985,827500.2345703285,6296185.118571841,1.0,0.0
2384,1985,818043.5807606876,6297821.034625002,1.0,1.0
2385,1986,824649.5900420079,6294021.749557631,1.0,1.0
2386,1986,828868.0780757011,6296400.829417747,1.0,1.0
2387,1989,826719.0258479465,6294819.396373494,0.0,1.0
2388,1989,824424.8829586694,6300648.857455237,0.0,1.0
2389,1994,826648.7387774592,6296360.768309702,0.0,1.0
2390,2019,818404.9767559726,6298830.185012012,1.0,0.0
2391,2015,818422.6829240185,6298819.145667179,0.0,1.0
2392,1982,833946.7693673316,6297517.673318802,1.0,0.0
2393,1995,830064.1276542793,6307459.328297235,0.0,1.0
2394,2006,836692.5000652211,6298620.966020571,1.0,1.0
2395,1991,814163.8728241031,6291324.875353643,1.0,1.0
2396,2011,812120.3739216148,6279127.664567223,1.0,0.0
2397,1993,814527.8347811373,6280210.440614593,0.0,1.0
2398,1998,817535.3059851371,6278139.572400168,1.0,0.0
2399,2013,807121.6688688204,6282315.32513781,1.0,0.0
2400,1969,829780.582211792,6291343.518289312,1.0,0.0
2401,1993,820482.397276298,6288735.788374399,0.0,0.0
2402,2001,820000.4585649302,6289351.014183109,0.0,0.0
2403,2010,822026.2905842958,6277604.935461658,1.0,1.0
2404,1981,824869.1483435179,6277524.9743769625,1.0,1.0
2405,1982,824439.4628273917,6275885.861030309,0.0,0.0
2406,1985,821864.4395051833,6277212.940184903,1.0,0.0
2407,1994,819572.498792936,6277863.333675879,1.0,1.0
2408,1994,823813.358007141,6283165.436539657,0.0,1.0
2409,1996,819871.2212620507,6276293.712537451,1.0,0.0
2410,1970,839553.1281255439,6282822.959776077,1.0,0.0
2411,1972,834389.7075930173,6287377.403813742,1.0,0.0
2412,1990,840375.5770340313,6289735.156146634,1.0,0.0
2413,1992,836781.9892177253,6291861.84336453,1.0,1.0
2414,1996,832466.6810849949,6292881.7420740975,1.0,0.0
2415,1996,836803.0289377297,6291840.020033506,0.0,1.0
2416,1997,841969.3913847138,6285694.406834096,0.0,0.0
2417,2005,836943.0594945189,6276616.969686515,0.0,0.0
2418,2013,838736.8581654385,6281915.917813123,1.0,0.0
2419,2013,838736.8581654385,6281915.917813123,1.0,0.0
2420,2011,837938.4588791151,6284171.29833354,1.0,0.0
2421,2012,836447.3267962495,6291728.53142002,1.0,0.0
2422,2012,836447.3267962495,6291728.53142002,0.0,1.0
2423,1989,846071.5259823264,6282583.008703882,1.0,0.0
2424,2004,844689.4336268142,6285199.498547267,1.0,0.0
2425,2007,845900.0227366434,6282514.082891695,1.0,0.0
2426,2007,845900.0227366434,6282514.082891695,1.0,0.0
2427,2008,844677.3905552316,6278868.521367603,0.0,1.0
2428,2008,844677.3905552316,6278868.521367603,1.0,0.0
2429,1971,810003.3221473981,6263234.422064805,1.0,0.0
2430,1979,817122.460602901,6256921.506850972,1.0,0.0
2431,1980,808368.7984899466,6266475.361295599,0.0,0.0
2432,1993,809967.9576921046,6266817.789336469,1.0,0.0
2433,1993,809967.9576921046,6266817.789336469,1.0,0.0
2434,2005,820561.1889849028,6261664.789561873,0.0,0.0
2435,2007,811372.7893841655,6268079.142883696,1.0,0.0
2436,2007,811372.7893841655,6268079.142883696,1.0,0.0
2437,2007,809989.3940819923,6268848.309296838,1.0,0.0
2438,2008,809989.3940819923,6268848.309296838,1.0,0.0
2439,2008,809989.3940819923,6268848.309296838,1.0,0.0
2440,1971,812816.1455904125,6260635.045922719,1.0,0.0
2441,1971,812552.501572423,6262977.095232214,1.0,0.0
2442,1972,812131.3936631898,6265712.059577675,1.0,0.0
2443,1974,819501.0564991441,6261075.385682363,0.0,0.0
2444,1975,817036.4734290291,6272369.103875684,1.0,0.0
2445,1977,816667.819177814,6271886.076830265,1.0,0.0
2446,1977,815958.9092075175,6258694.263009423,1.0,0.0
2447,1978,816706.9961965643,6261156.730160045,1.0,0.0
2448,1973,821234.8752237258,6262237.463680871,0.0,0.0
2449,1990,824342.6741970495,6261928.072138509,1.0,0.0
2450,1995,824143.1330512725,6262340.673347091,1.0,0.0
2451,1996,824142.2605515898,6262345.543374322,1.0,0.0
2452,1996,824138.3352822573,6262340.585240323,1.0,0.0
2453,2000,824117.0210961333,6262361.653773305,0.0,0.0
2454,2001,824117.0210961333,6262361.653773305,1.0,0.0
2455,2001,824117.0210961333,6262361.653773305,0.0,1.0
2456,2000,824117.0210961333,6262361.653773305,1.0,0.0
2457,2003,826585.5569362135,6257235.67880981,1.0,0.0
2458,2014,826585.5569362135,6257235.67880981,0.0,0.0
2459,1978,820782.6755765565,6264249.154136099,0.0,0.0
2460,2004,825099.558783716,6272537.778224618,0.0,0.0
2461,1978,825944.6432140465,6269922.004798853,1.0,0.0
2462,1978,826044.7985867385,6266897.444361402,1.0,0.0
2463,1979,830558.7923633929,6268008.31062471,1.0,1.0
2464,1979,824340.6310904573,6269404.525583286,1.0,0.0
2465,1980,826738.9512065268,6270339.778256963,1.0,0.0
2466,1981,820331.3302097535,6269205.743302729,1.0,0.0
2467,1983,822414.603860839,6270923.253715968,1.0,0.0
2468,1991,825679.4244023559,6268935.277018373,1.0,0.0
2469,2000,825677.2147644619,6268940.417452922,1.0,0.0
2470,2012,825682.064642241,6268946.149486582,0.0,0.0
2471,2008,825682.064642241,6268946.149486582,0.0,0.0
2472,2004,825674.5878572047,6268929.540428827,0.0,0.0
2473,2004,825674.5878572047,6268929.540428827,1.0,0.0
2474,1967,841747.6363409159,6267317.7913596975,1.0,0.0
2475,1971,842615.9462099273,6269050.837325867,1.0,1.0
2476,1985,841856.8517953684,6267392.131630532,1.0,1.0
2477,1988,841333.0229065219,6259178.822404827,0.0,0.0
2478,1992,839410.0168642924,6266051.965538592,1.0,0.0
2479,1998,841123.209626613,6268107.612404393,1.0,0.0
2480,2010,841724.9539741024,6259726.077757841,0.0,0.0
2481,1975,853015.7823776215,6268412.25510139,1.0,1.0
2482,1978,854743.0946290971,6269979.963133936,1.0,0.0
2483,1987,856466.4968757376,6264761.200682246,1.0,1.0
2484,1992,854535.0982483128,6269955.962486587,0.0,0.0
2485,1992,854535.0982483128,6269955.962486587,0.0,0.0
2486,1992,854535.0982483128,6269955.962486587,0.0,0.0
2487,1992,854535.0982483128,6269955.962486587,0.0,0.0
2488,1996,851905.8636349926,6266516.441670397,0.0,0.0
2489,2003,851334.2739307609,6268112.028017971,0.0,0.0
2490,2014,851334.2739307609,6268112.028017971,0.0,0.0
2491,2003,851334.2739307609,6268112.028017971,1.0,0.0
2492,1989,812888.8199315271,6247472.531650972,0.0,0.0
2493,1991,832404.9249031032,6249021.256017381,0.0,0.0
2494,2000,823725.8318878303,6253394.293407508,0.0,0.0
2495,1973,839343.7907673314,6238551.048633495,0.0,0.0
2496,1977,837646.7556238062,6249230.358500717,0.0,0.0
2497,1985,844500.3582941071,6241561.304038443,1.0,0.0
2498,2007,836830.9438369223,6246850.421220632,0.0,0.0
2499,1969,858003.0570641017,6240408.914046945,0.0,0.0
2500,1993,852750.9695012791,6241605.532211464,1.0,1.0
2501,1993,854631.9987783544,6240717.595856275,1.0,0.0
2502,1989,851711.8677134151,6242796.643012533,1.0,0.0
2503,1971,857775.3751389132,6240147.416634475,1.0,0.0
2504,1982,852187.3698727945,6243497.73226863,1.0,0.0
2505,1993,853653.1537469418,6241382.009311396,1.0,0.0
2506,1991,855007.1155844451,6239875.6683551865,1.0,0.0
2507,1993,850476.6966165021,6250295.422104456,1.0,0.0
2508,1991,852162.0120414551,6250077.746196119,1.0,0.0
2509,1979,859259.6859245328,6242993.599722975,1.0,0.0
2510,1993,856819.0963879591,6240346.961839215,1.0,0.0
2511,1985,851262.3698489626,6240703.670953184,0.0,0.0
2512,1986,851957.8073661197,6249330.032255573,1.0,0.0
2513,1986,852000.2534222945,6252065.039054791,1.0,0.0
2514,1988,849579.0901126951,6244805.537189277,0.0,0.0
2515,1973,854735.8410278683,6242301.623230362,0.0,0.0
2516,1993,858778.7033317566,6242006.168376504,1.0,0.0
2517,1993,857589.4458149547,6241433.869869082,1.0,0.0
2518,1977,855952.7391651124,6246631.367211661,0.0,0.0
